Latitude,Longitude,CommonName,StopType,Status
51.459790159,-3.183345333,Channel View Road,BCT,active
51.458836113,-3.182543384,Channel View Flats,BCT,active
51.45791773,-3.181771177,Channel View Turn,BCT,active
51.46033196,-3.184899544,South Clive Street,BCT,active
51.461621369,-3.185436762,Ferry Road,BCT,active
51.462644929,-3.183807856,Earl Street,BCT,active
51.462722949,-3.183205281,The Marl,BCT,active
51.463152584,-3.181618524,Amherst Street,BCT,active
51.463381385,-3.181221367,Kent Street,BCT,active
51.464000066,-3.182288216,Kent Street,BCT,active
51.463987157,-3.182676561,Kent Street,BCT,active
51.464693976,-3.183918475,Sevenoaks St,BCT,active
51.464844619,-3.184138311,Sevenoaks St,BCT,active
51.466190702,-3.185296066,St Fagans Street,BCT,active
51.466206789,-3.185483634,Llanmaes Street,BCT,active
51.467722681,-3.185854054,Penhevad Street,BCT,active
51.467796345,-3.185683204,Penhevad Street,BCT,active
51.469043567,-3.185945896,Redlaver Street,BCT,active
51.469310779,-3.186197578,Paget Street,BCT,active
51.468768479,-3.189134897,North Clive Street,BCT,active
51.471671021,-3.190203837,Cornwall Court,BCT,active
51.472489577,-3.189289263,Hereford Street,BCT,active
51.473596284,-3.187446242,Clare Road,BCT,active
51.474183376,-3.187187914,Clare Road,BCT,active
51.474616333,-3.187055168,Clare Road,BCT,active
51.47139686,-3.186626061,Durham Street,BCT,active
51.470748529,-3.186292465,Pentre Street,BCT,active
51.468939389,-3.183798032,Cymmer Street,BCT,active
51.468689716,-3.183590011,Stockland Street,BCT,active
51.467854871,-3.181668038,Grange Gardens,BCT,active
51.467622882,-3.181489283,Grange Gardens,BCT,active
51.467003753,-3.179572958,Ystrad Street,BCT,active
51.466631836,-3.179001908,Cambridge Street,BCT,active
51.465862299,-3.176837054,Avondale Road,BCT,active
51.465936094,-3.176651803,Avondale Road,BCT,active
51.464375965,-3.171717159,Pomeroy Street,BCT,active
51.464555172,-3.169979875,James Street,BCT,active
51.464137881,-3.168544043,Adelaide Street,BCT,active
51.46390329,-3.168624422,Adelaide Street,BCT,active
51.463289103,-3.166190326,Mermaid Quay,BCT,active
51.464125284,-3.166197251,Mermaid Quay,BCT,active
51.465564345,-3.166161966,Nat West Building,BCT,active
51.467989326,-3.163733169,County Hall,BCT,active
51.468317097,-3.163324001,Nat West Building,BCT,active
51.46590756,-3.15966369,Scott Harbour,BCT,active
51.465104645,-3.160838185,Britannia Quay,BCT,active
51.468819996,-3.18848837,North Clive Street,BCT,active
51.470648663,-3.185498007,Corporation Rd,BCT,active
51.473942944,-3.171760742,North Church Street,BCT,active
51.47223628,-3.170680343,Christina Street,BCT,active
51.471890427,-3.170196355,Letton Road,BCT,active
51.470245957,-3.169189641,South Loudon Place,BCT,active
51.47002667,-3.168636934,South Loudon Place,BCT,active
51.468632749,-3.167751892,Hannah Street,BCT,active
51.468452096,-3.16783366,Hannah Street,BCT,active
51.467471262,-3.167002404,Cardiff Bay Station,BCT,active
51.467177899,-3.166663799,Cardiff Bay Station,BCT,active
51.469522679,-3.16506794,Schooner Way,BCT,active
51.469805506,-3.164657624,Schooner Way,BCT,active
51.471286224,-3.164954499,Barquentine Place,BCT,active
51.471337873,-3.16518618,Barquentine Place,BCT,active
51.473935451,-3.165295573,The Wharf,BCT,active
51.474557712,-3.166016975,Llansannor Drive,BCT,active
51.475879011,-3.166972224,Hanover Hotel,BCT,active
51.476282828,-3.167054529,Hanover Hotel,BCT,active
51.476286932,-3.183685895,Fitzhamon Embankment,BCT,active
51.476435475,-3.185892852,Tudor Street Lane,BCT,active
51.476670764,-3.186633329,Beauchamp Street,BCT,active
51.476363514,-3.185430228,Tudor Street Lane,BCT,active
51.478636602,-3.188743575,Clare Gardens,BCT,active
51.47897447,-3.188233953,Despenser Gardens,BCT,active
51.476885989,-3.190238807,Craddock Street,BCT,active
51.477061541,-3.190660966,Brunel Street,BCT,active
51.477187113,-3.193482338,Smeaton Street,BCT,active
51.477244299,-3.193027274,Smeaton Street,BCT,active
51.47760186,-3.197183771,Littleton Street,BCT,active
51.477562079,-3.197557124,Littleton Street,BCT,active
51.480577107,-3.19157338,Neville Street,BCT,active
51.480723489,-3.192210831,Neville Street,BCT,active
51.475580925,-3.157130015,Collivaud Place,BCT,active
51.474493285,-3.153877184,Ocean Way Business Park,BCT,active
51.473959881,-3.147758715,Glass Avenue,BCT,active
51.475368896,-3.147117333,Portmanmoor Road,BCT,active
51.477308144,-3.151572266,Freshmoor Road,BCT,active
51.479447896,-3.154347833,The Maltings,BCT,active
51.47912413,-3.157090101,East Tyndall Street,BCT,active
51.475004275,-3.173530217,Callaghan Square,BCT,active
51.482011126,-3.189378581,Cathedral Road,BCT,active
51.482400092,-3.190036762,Cathedral Road,BCT,active
51.483984291,-3.191647807,Sophia Gardens,BCT,active
51.484547908,-3.192814661,Talbot Street,BCT,active
51.485267121,-3.193711967,Beverley Hotel,BCT,active
51.48561717,-3.194657261,Beverley Hotel,BCT,active
51.487666151,-3.198297165,Berthwin Street,BCT,active
51.488075694,-3.198696788,Berthwin Street,BCT,active
51.489063638,-3.202323558,Halfway Hotel,BCT,active
51.489132281,-3.203520849,Llandaff Fields,BCT,active
51.466743641,-3.191068946,Sloper Road,BCT,active
51.465407103,-3.192516921,Sorting Office,BCT,active
51.464631218,-3.192770209,Sorting Office,BCT,active
51.461962193,-3.195262894,Freemans,BCT,active
51.461475142,-3.195408509,Freemans,BCT,active
51.458464312,-3.197906316,Brindley Road,BCT,active
51.458262423,-3.198304053,Brindley Road,BCT,active
51.507763473,-3.254992089,Maes y Llech,BCT,active
51.508992364,-3.258628306,Ty Gwyn,BCT,active
51.510640379,-3.281643759,Rhydlafar,BCT,active
51.510783193,-3.279270058,Rhydlafar,BCT,active
51.511458332,-3.298022736,Graig-y-Parc,BCT,active
51.511580511,-3.298357654,Graig-y-Parc,BCT,active
51.511394602,-3.300528366,Broadlands,BCT,active
51.511465116,-3.301467063,Broadlands,BCT,active
51.511444199,-3.305775237,Heol St y Nyll,BCT,active
51.514951893,-3.316540266,Robin Hill,BCT,active
51.514785382,-3.315771614,Robin Hill,BCT,active
51.516285096,-3.326321298,Henstaff Court,BCT,active
51.51840214,-3.332320896,Hill Cottage,BCT,active
51.51857109,-3.334069787,Hill Cottage,BCT,active
51.510755671,-3.289990594,Nant Y Fynnon,BCT,active
51.483518177,-3.171876596,Dumfries Place HU,BCT,active
51.483625476,-3.171936954,Dumfries Place HV,BCT,active
51.484090201,-3.172222505,Dumfries Place HX,BCT,active
51.533021484,-3.189439195,Wolf`s Castle Avenue,BCT,active
51.533395804,-3.189304803,Wolf's Castle Avenue,BCT,active
51.53463491,-3.189942629,Llanon Road,BCT,active
51.53501,-3.19008,Llanon Road,BCT,active
51.5369737,-3.190738981,Copperfield Drive,BCT,active
51.476916079,-3.204898367,Sacred Heart,BCT,active
51.477723217,-3.207727611,Broad Street,BCT,active
51.478152278,-3.208847745,Broad Street,BCT,active
51.476660589,-3.20350928,Leckwith Road,BCT,active
51.478797063,-3.211716034,Fitzalan School,BCT,active
51.478923363,-3.211676181,Fitzalan School,BCT,active
51.526019097,-3.32829077,Tregarth Lodge,BCT,active
51.526007157,-3.327757059,Tregarth Lodge,BCT,active
51.524489044,-3.324440742,Creigiau Inn,BCT,active
51.524334766,-3.324565997,Creigiau Inn,BCT,active
51.521729109,-3.321996777,Parc-y-Coed,BCT,active
51.521712655,-3.322125115,Parc-y-Coed,BCT,active
51.515558502,-3.314986829,Robin Hill,BCT,active
51.520200561,-3.326766578,Llys Gwynno,BCT,active
51.524335051,-3.323744368,Creigiau Inn,BCT,active
51.524236172,-3.3237415,Creigiau Inn,BCT,active
51.521828924,-3.316320591,Pant y Gored,BCT,active
51.520914478,-3.313670943,Pant y Gored,BCT,active
51.527155395,-3.300718017,Bronllwyn,BCT,active
51.527057634,-3.300614321,Penuel Road,BCT,active
51.53019796,-3.299997456,Pentyrch Surgery,BCT,active
51.530485292,-3.300034476,Pentyrch Cemetery,BCT,active
51.531053582,-3.298248569,Pentyrch Shops,BCT,active
51.49394691,-3.143838432,Rover Way,BCT,active
51.45261,-3.18904,Dunleavy Drive,BCT,active
51.493792053,-3.143560884,Rover Way,BCT,active
51.48091639,-3.184713028,Cardiff Bridge KR,BCT,active
51.477008451,-3.179903083,Wood Street JR,BCT,active
51.486654419,-3.247873475,Landwade Close,BCT,active
51.483403584,-3.176136532,Greyfriars Road GK,BCT,active
51.535693714,-3.330735194,Caesers Arms,BCT,active
51.480914161,-3.184468179,Cardiff Bridge KQ,BCT,active
51.533324546,-3.160078947,Corpus Christi High School,BCT,active
51.46693411,-3.199726166,Bessemer Road,BCT,active
51.469581867,-3.197564054,Sloper Road,BCT,active
51.526442115,-3.191833604,Ty Glas Avenue,BCT,active
51.504374037,-3.165193154,University Hall,BCT,active
51.505890156,-3.164641081,Ty Gwyn School,BCT,active
51.532054446,-3.112038349,Tyrwinch Road,BCT,active
51.502523824,-3.169497054,Wasdale Close,BCT,active
51.498443692,-3.156585366,Southcourt Road,BCT,active
51.544785075,-3.185690761,Lisvane Station,BCT,active
51.537097357,-3.190958488,Copperfield Drive,BCT,active
51.547825623,-3.208444074,Capel Gwilym,BCT,active
51.452220977,-3.185812051,Celtic Gateway,BCT,active
51.493314537,-3.252765775,Beechley Drive,BCT,active
51.530970287,-3.298462451,Pentyrch Shops,BCT,active
51.521601286,-3.201840007,Birchgrove Rail Station,RSE,active
51.521958796,-3.202051215,Birchgrove Rail Station,RSE,active
51.531386097,-3.258669312,Ty Nant Road,BCT,active
51.545057845,-3.187142886,Old Cottage,BCT,active
51.536518465,-3.13971497,Youghal Close,BCT,active
51.536357072,-3.139667683,Youghal Close,BCT,active
51.510467192,-3.162336942,Cardiff Met Cyncoed Campus,BCT,active
51.50235356,-3.167634118,Brandreth Rd,BCT,active
51.477208497,-3.184141746,Fitzhamon Embankment,BCT,active
51.488881453,-3.129754869,Pengam Green Tesco,BCT,active
51.464645175,-3.16816832,Mount Stuart Square,BCT,active
51.464512911,-3.167905821,Mount Stuart Square,BCT,active
51.462851214,-3.168626331,Stuart Street,BCT,active
51.526532875,-3.166710258,Cyncoed Village,BCT,active
51.525149399,-3.184059126,Fishguard Rd Shops,BCT,active
51.516405081,-3.17241797,Celyn Avenue,BCT,active
51.516648575,-3.173245713,Celyn Avenue,BCT,active
51.479231413,-3.257563886,Snowden Road,BCT,active
51.477826675,-3.260261232,Jackson Rd,BCT,active
51.475817413,-3.260637822,Sevenoaks Road,BCT,active
51.476133244,-3.2713597,Deepwood Close,BCT,active
51.475324456,-3.273799467,Nant-y-Drope,BCT,active
51.473357175,-3.270303403,Barnwood Cres,BCT,active
51.478428325,-3.201237409,Leckwith Place,BCT,active
51.478050913,-3.201213091,Leckwith Place,BCT,active
51.462235301,-3.187856629,IKEA,BCT,active
51.474200333,-3.172098509,North Church Street,BCT,active
51.519925869,-3.201248193,Lidl,BCT,active
51.52383751,-3.123196585,Burnham Avenue,BCT,active
51.522105828,-3.123744933,St Cadocs Church,BCT,active
51.452554551,-3.180380558,Prospect Place,BCT,active
51.476879982,-3.174787928,Customhouse Street JG,BCT,active
51.476643078,-3.175098628,Customhouse Street JL,BCT,active
51.526929011,-3.191702167,M&S Ty Glas Avenue,BCT,active
51.467398906,-3.166247003,Cardiff Bay Rail Station,RSE,active
51.467161017,-3.166658447,Cardiff Bay Rail Station,RSE,active
51.481978738,-3.170406502,Cardiff Queen Street Rail Station,RSE,active
51.481862013,-3.170389112,Cardiff Queen Street Rail Station,RSE,active
51.488649499,-3.178628958,Cathays Rail Station,RSE,active
51.488864532,-3.178706522,Cathays Rail Station,RSE,active
51.483379615,-3.167739788,Fitzalan Place,BCT,active
51.476529908,-3.256251212,Foxglove Close,BCT,active
51.483285742,-3.171741023,Dumfries Place HS,BCT,active
51.483384052,-3.17180115,Dumfries Place HT,BCT,active
51.48124675,-3.172423199,Churchill Way HP,BCT,active
51.540200861,-3.132727014,Cardiff Gate,BCT,active
51.539686664,-3.137544717,Malthouse Avenue,BCT,active
51.486694043,-3.266382103,St Fagans Church,BCT,active
51.486562438,-3.266911356,St Fagans Church,BCT,active
51.486164409,-3.273770356,St Fagans Museum,BCT,active
51.483047421,-3.218928671,Victoria Park 1,BCT,active
51.466504869,-3.165149439,The Flourish,BCT,active
51.538932112,-3.175765365,The Woodlands,BCT,active
51.540475049,-3.17163787,Rowan Way,BCT,active
51.541271574,-3.169740512,Lisvane Old Post Office,BCT,active
51.510740364,-3.172402203,Torrens Drive,BCT,active
51.510747048,-3.172632938,Torrens Drive,BCT,active
51.513287722,-3.172136162,Woolaston Ave,BCT,active
51.513286281,-3.172280235,Woolaston Ave,BCT,active
51.515790964,-3.173583967,Leven Close,BCT,active
51.515815625,-3.17381519,Leven Close,BCT,active
51.519433113,-3.256408332,Maes yr Awel,BCT,active
51.524009879,-3.260209997,Caer Craig,BCT,active
51.498195494,-3.245768455,Bracken Place,BCT,active
51.498124803,-3.245651277,Bracken Place,BCT,active
51.541498074,-3.177230246,Mill Place,BCT,active
51.498389001,-3.155748416,Earl`s Court Road,BCT,active
51.456513454,-3.182814388,Seager Drive,BCT,active
51.456535505,-3.180627199,Kestell Drive,BCT,active
51.455612765,-3.181179102,Campbell Drive,BCT,active
51.468804789,-3.188214432,North Clive Street,BCT,active
51.526123296,-3.187342206,Crundale Crescent West,BCT,active
51.526072745,-3.187470603,Crundale Crescent West,BCT,active
51.51275978,-3.181734653,Heath Halt Road,BCT,active
51.49214183,-3.215987902,Palace Road,BCT,active
51.465735032,-3.165273764,The Flourish,BCT,active
51.465093991,-3.177234763,Horle Close,BCT,active
51.465375559,-3.176954092,Horle Close,BCT,active
51.464335416,-3.178453259,Avondale Gardens,BCT,active
51.4642319,-3.17891125,Avondale Gardens,BCT,active
51.520309735,-3.232113727,Coryton Rail Station,RSE,active
51.476020817,-3.178994606,Cardiff Central Rail Station,RSE,active
51.476033859,-3.178591751,Cardiff Central Rail Station,RSE,active
51.475917295,-3.179452725,Cardiff Central Rail Station,RSE,active
51.475222022,-3.178844416,Cardiff Central Rail Station,RSE,active
51.499245856,-3.234225311,Danescourt Rail Station,RSE,active
51.501236354,-3.233918893,Danescourt Rail Station,RSE,active
51.492602463,-3.233195987,Fairwater Rail Station,RSE,active
51.494859369,-3.234063613,Fairwater Rail Station,RSE,active
51.467881222,-3.189841783,Grangetown (Cardiff) Rail Station,RSE,active
51.516225011,-3.181646593,Heath High Level Rail Station,RSE,active
51.516497607,-3.181365398,Heath High Level Rail Station,RSE,active
51.515710706,-3.181820642,Heath Low Level Rail Station,RSE,active
51.508386789,-3.22862187,Llandaf Rail Station,RSE,active
51.508665317,-3.228643773,Llandaf Rail Station,RSE,active
51.532633075,-3.181898403,Llanishen Rail Station,RSE,active
51.532430086,-3.181518291,Llanishen Rail Station,RSE,active
51.544421565,-3.185477452,Lisvane & Thornhill Rail Station,RSE,active
51.544139095,-3.185845062,Lisvane & Thornhill Rail Station,RSE,active
51.544232926,-3.185458129,Lisvane & Thornhill Rail Station,RSE,active
51.476819164,-3.202213509,Ninian Park Rail Station,RSE,active
51.476646587,-3.20238177,Ninian Park Rail Station,RSE,active
51.516352691,-3.248915709,Radur Rail Station,RSE,active
51.516283137,-3.247847314,Radur Rail Station,RSE,active
51.482014579,-3.168468175,Cardiff Prison,BCT,active
51.521160803,-3.213441774,Rhiwbina Rail Station,RSE,active
51.521043937,-3.213438668,Rhiwbina Rail Station,RSE,active
51.521618558,-3.196012886,Ty Glas Rail Station,RSE,active
51.5217608,-3.19705443,Ty Glas Rail Station,RSE,active
51.488342454,-3.229552156,Waun-gron Park,RSE,active
51.488321454,-3.229839663,Waun-gron Park Rail Station,RSE,active
51.482471662,-3.162287302,Meteor Court,BCT,active
51.47201174,-3.250756577,Caerau Road,BCT,active
51.470639685,-3.255455881,Caerau Road,BCT,active
51.479310884,-3.180279342,Westgate Street KG,BCT,active
51.449646922,-3.182018105,Cardiff Ice Rink,BCT,active
51.448323608,-3.183523692,Watkiss Way,BCT,active
51.451521614,-3.182052117,Sports Village,BCT,active
51.449530714,-3.18686483,Watkiss Way,BCT,active
51.53559598,-3.330631415,Caesars Arms,BCT,active
51.476245994,-3.173446896,John Street,BCT,active
51.46569154,-3.170541598,Dumballs Road Bottom,BCT,active
51.473373103,-3.176584014,Dumballs Road Top,BCT,active
51.473631201,-3.176849829,Dumballs Road Top,BCT,active
51.46951787,-3.173662959,Dumballs Road Middle,BCT,active
51.469598921,-3.173650642,Dumballs Road Middle,BCT,active
51.465879892,-3.170589607,Dumballs Road Bottom,BCT,active
51.479321477,-3.157138297,East Tyndall Street,BCT,active
51.479494829,-3.154147413,The Maltings,BCT,active
51.478255181,-3.153108118,Lewis Road,BCT,active
51.477397899,-3.151588927,Freshmoor Road,BCT,active
51.477781924,-3.149107435,Freshmoor Road,BCT,active
51.475348743,-3.146900821,Portmanmoor Road,BCT,active
51.473838024,-3.147827628,Glass Avenue,BCT,active
51.47436371,-3.153816297,Ocean Way,BCT,active
51.47552386,-3.157445351,Collivaud Place,BCT,active
51.520099905,-3.110608443,Trefaser Crescent,BCT,active
51.54444505,-3.17835904,Holly Grove,BCT,active
51.520399686,-3.111235505,Menai Way,BCT,active
51.54374046,-3.177316992,Mill Road,BCT,active
51.544437577,-3.182209243,Cherry Orchard Road,BCT,active
51.511853306,-3.196640562,St Alban Ave,BCT,active
51.512038851,-3.19696246,St Alban Ave,BCT,active
51.523631556,-3.183457566,Fishguard Road,BCT,active
51.489959983,-3.132158112,Sterling Close,BCT,active
51.454427085,-3.188172026,Dunleavy Drive,BCT,active
51.485264492,-3.139761338,Meirion Place,BCT,active
51.504615956,-3.16165489,Penylan Oval,BCT,active
51.485528306,-3.269014212,Castle Hill Court,BCT,active
51.485524118,-3.202878541,Conway Road,BCT,active
51.477822495,-3.200688694,Ninian Park PH,BCT,active
51.472154184,-3.252574641,Heol-y-Gaer,BCT,active
51.46296109,-3.164814423,Mermaid Quay Waterbus,BCT,active
51.477658766,-3.200871591,Ninian Park PH,BCT,active
51.465044707,-3.164162094,Millennium Centre,BCT,active
51.467839575,-3.166565528,Lloyd George Avenue,BCT,active
51.473696928,-3.273797319,Drope Road,BCT,active
51.475574655,-3.173141682,Callaghan Square,BCT,active
51.474760536,-3.176317343,Tresillian Way,BCT,active
51.474435466,-3.176452967,Tresillian Way,BCT,active
51.476311111,-3.18485287,Tudor Street B,BCT,active
51.518799681,-3.183779085,Crystal Glen,BCT,active
51.518444318,-3.183351902,Crystal Glen,BCT,active
51.519180154,-3.119392296,Bideford Road,BCT,active
51.530249229,-3.295789258,Heol Danyrodyn,BCT,active
51.529210628,-3.293755912,Penffordd,BCT,active
51.528092614,-3.297284927,Brodeg,BCT,active
51.531314793,-3.296194358,Pentyrch War Memorial,BCT,active
51.526799988,-3.192895268,M&S Ty Glas Avenue,BCT,active
51.53040419,-3.150749362,Pentwyn Aldi,BCT,active
51.49877993,-3.158048928,Waterloo Road,BCT,active
51.525361876,-3.183963712,Fishguard Road Shops,BCT,active
51.529452903,-3.166943496,Hackerford Road,BCT,active
51.531458392,-3.164197938,Hampton Cres West,BCT,active
51.530335313,-3.1668219,Hurford Place,BCT,active
51.531385378,-3.160202664,Hampton Crescent,BCT,active
51.540084831,-3.132637616,Cardiff Gate,BCT,active
51.485524705,-3.151779292,Coveny Street,BCT,active
51.499555656,-3.160532136,Colchester Avenue Top,BCT,active
51.532443842,-3.206378648,Heol Erwin,BCT,active
51.513147491,-3.1816294,Heath Halt Road,BCT,active
