school_name,school_type,local_authority,sector,pupils,postcode,latitude,longitude,near_transport,wimd_decile,deprivation,fsm_pct,attendance_pct,gcse_pass_pct
YSGOL GYMUNEDOL SYR JOHN RHYS,Infants & Juniors,Ceredigion,Primary,15.0,SY23 3JX,52.41215603704774,-3.8399902961772976,True,5,medium_deprivation,17.1,91.9,
YSGOL GYMUNEDOL RHYDYPENNAU,"Nursery, Infants & Juniors",Ceredigion,Primary,194.0,SY24 5AD,52.45134258148995,-4.019560347178684,True,5,medium_deprivation,12.8,92.0,
YSGOL GYMUNEDOL TALYBONT,Infants & Juniors,Ceredigion,Primary,57.0,SY24 5HE,52.487700408490745,-3.9809570206868257,True,4,medium_deprivation,30.3,90.7,
YSGOL GYMUNEDOL ABERPORTH,Infants & Juniors,Ceredigion,Primary,174.0,SA43 2DA,52.13240983352439,-4.548662804836344,True,6,medium_deprivation,13.9,93.2,
YSGOL GYMUNEDOL LLECHRYD,Infants & Juniors,Ceredigion,Primary,54.0,SA43 2NL,52.0663533856392,-4.606655305608951,True,9,low_deprivation,7.7,94.2,
YSGOL GYMUNEDOL PENPARC,Infants & Juniors,Ceredigion,Primary,103.0,SA43 1SQ,52.10590452467135,-4.59416663893687,False,9,low_deprivation,3.9,95.6,
YSGOL GYMUNEDOL PONTRHYDFENDIGAID,Infants & Juniors,Ceredigion,Primary,53.0,SY25 6BL,52.28849611284903,-3.860384946535963,False,7,medium_deprivation,8.6,91.2,
YSGOL GYMUNEDOL PLASCRUG,"Nursery, Infants & Juniors",Ceredigion,Primary,441.0,SY23 1HL,52.41017297288756,-4.074962260687006,True,9,low_deprivation,10.8,94.8,
YSGOL CRAIG YR WYLFA,Infants & Juniors,Ceredigion,Primary,24.0,SY24 5NJ,52.477145351517045,-4.053266871297513,True,5,medium_deprivation,26.0,93.0,
YSGOL PENRHYNCOCH,Infants & Juniors,Ceredigion,Primary,115.0,SY23 3EH,52.43866312653035,-3.996280017282842,True,5,medium_deprivation,20.7,92.8,
YSGOL GYMUNEDOL Y DDERI,"Nursery, Infants & Juniors",Ceredigion,Primary,99.0,SA48 8LY,52.15745216426326,-4.038827718409879,True,2,high_deprivation,23.4,94.1,
YSGOL GYMUNEDOL CENARTH,Infants & Juniors,Ceredigion,Primary,89.0,SA38 9JP,52.04831873405861,-4.529308991723636,True,6,medium_deprivation,17.2,93.7,
YSGOL GYNRADD ABERTEIFI,"Nursery, Infants & Juniors",Ceredigion,Primary,379.0,SA43 1EH,52.08446992126241,-4.656349824679833,True,4,medium_deprivation,28.2,90.6,
YSGOL BRO SION CWILT,"Nursery, Infants & Juniors",Ceredigion,Primary,120.0,SA44 6JZ,52.16732458472489,-4.340972922024683,True,5,medium_deprivation,17.1,92.5,
YSGOL GYNRADD T LLEW JONES,"Nursery, Infants & Juniors",Ceredigion,Primary,166.0,SA44 6EA,52.13238180679877,-4.442286733574031,True,9,low_deprivation,9.3,93.0,
YSGOL RHOS HELYG,Infants & Juniors,Ceredigion,Primary,55.0,SY23 4TQ,52.21964834070292,-4.020023367179631,True,6,medium_deprivation,19.3,93.1,
YSGOL WIRFODDOL MYFENYDD,Infants & Juniors,Ceredigion,Primary,84.0,SY23 5DW,52.30776570972684,-4.140024110411795,False,8,low_deprivation,14.5,93.1,
YSGOL GYNRADD DYFFRYN CLEDLYN,"Nursery, Infants & Juniors",Ceredigion,Primary,107.0,SA40 9SX,52.08958120991581,-4.187867752235229,True,6,medium_deprivation,19.9,94.4,
ST PADARN'S ROMAN CATHOLIC PRIMARY SCHOOL,Infants & Juniors,Ceredigion,Primary,146.0,SY23 1EZ,52.41340345638945,-4.074481223367638,True,3,high_deprivation,26.3,90.5,
GYFUN ABERAERON COMPREHENSIVE,Secondary (ages 11-19),Ceredigion,Secondary,573.0,SA46 0DT,52.23947915515077,-4.255523774025437,True,4,medium_deprivation,28.7,91.8,49.1
Ysgol Uwchradd Aberteifi,Secondary (ages 11-19),Ceredigion,Secondary,614.0,SA43 1AD,52.08775640895455,-4.655886145890197,True,8,low_deprivation,10.3,93.8,61.6
Penglais School,Secondary (ages 11-19),Ceredigion,Secondary,1120.0,SY23 3AW,52.415768155635725,-4.0594022761354935,True,10,low_deprivation,4.4,98.2,62.6
YSGOL GYFUN PENWEDDIG,Secondary (ages 11-19),Ceredigion,Secondary,587.0,SY23 3QN,52.4096484572557,-4.067592693566452,True,7,medium_deprivation,10.5,93.5,64.3
Ysgol Bro Pedr,Middle (ages 3-19),Ceredigion,Middle,967.0,SA48 7BX,52.1118453519796,-4.08245029108108,True,9,low_deprivation,6.8,97.6,
Ysgol Henry Richard,Middle (ages 3-16),Ceredigion,Middle,387.0,SY25 6HG,52.218526103273504,-3.938142046772567,True,8,low_deprivation,8.7,95.6,
Ysgol Bro Teifi,Middle (ages 3-19),Ceredigion,Middle,861.0,SA44 4JL,52.05431772030295,-4.325039138536648,False,6,medium_deprivation,18.7,93.5,
Sageston Community Primary School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,116.0,SA70 8SH,51.69499400414196,-4.81684053946652,True,2,high_deprivation,40.6,91.0,
Ysgol Gynradd Gymunedol Eglwyswrw,Infants & Juniors,Pembrokeshire,Primary,90.0,SA41 3SN,52.01313643644352,-4.7092802291046985,True,2,high_deprivation,28.3,91.1,
Ysgol Gymunedol Wdig / Goodwick Community School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,110.0,SA64 0ET,52.00397795828199,-5.001881584207762,True,7,medium_deprivation,9.3,91.4,
Fenton Community Primary School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,359.0,SA61 1BZ,51.799026066781146,-4.977199717147548,True,5,medium_deprivation,28.9,92.2,
Johnston Community Primary School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,256.0,SA62 3PU,51.75611610210095,-4.986263865011946,False,7,medium_deprivation,15.0,94.6,
Lamphey CP School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,181.0,SA71 5NW,51.66598922875644,-4.869926308263368,True,7,medium_deprivation,13.1,93.9,
Ysgol Gymunedol Brynconin,"Nursery, Infants & Juniors",Pembrokeshire,Primary,71.0,SA66 7SY,51.85811575258305,-4.728157568334362,True,8,low_deprivation,16.4,92.8,
Hook CP School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,71.0,SA62 4ND,51.76186722577688,-4.930560966274936,True,7,medium_deprivation,13.4,93.9,
Ysgol Llanychllwydog,"Nursery, Infants & Juniors",Pembrokeshire,Primary,29.0,SA65 9SE,51.96906024302842,-4.866825306508368,False,4,medium_deprivation,33.9,93.7,
Ysgol Gymunedol Maenclochog,Infants & Juniors,Pembrokeshire,Primary,98.0,SA66 7LB,51.91337118187808,-4.788993754614056,True,5,medium_deprivation,25.7,94.2,
Narberth Community Primary School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,281.0,SA67 7FE,51.80167459861557,-4.733366058595257,True,6,medium_deprivation,17.4,93.2,
Ysgol Bro Ingli,"Nursery, Infants & Juniors",Pembrokeshire,Primary,104.0,SA42 0TL,52.01857086170188,-4.831451715394799,True,4,medium_deprivation,35.2,93.1,
Puncheston Community Primary School,Infants & Juniors,Pembrokeshire,Primary,76.0,SA62 5RL,51.93030588571732,-4.90172661167072,True,7,medium_deprivation,13.4,93.4,
Ysgol Llandudoch,"Nursery, Infants & Juniors",Pembrokeshire,Primary,77.0,SA43 3ET,52.08290627457273,-4.681305270213257,True,7,medium_deprivation,18.8,91.7,
Wolfscastle Communty Primary School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,50.0,SA62 5LZ,51.90075292247368,-4.971233689642313,True,8,low_deprivation,13.4,93.4,
Saundersfoot Community Primary School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,172.0,SA69 9HB,51.71356732950977,-4.700421029780497,True,7,medium_deprivation,21.0,96.0,
Stepaside Community Primary School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,119.0,SA68 0UG,51.73254194219496,-4.711416014156371,True,2,high_deprivation,40.0,90.2,
Templeton Community Primary School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,126.0,SA67 8RS,51.77603943371511,-4.734466027269776,True,8,low_deprivation,12.3,94.3,
Tavernspite Community Primary School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,208.0,SA34 0NL,51.781922955730906,-4.639226789286412,True,7,medium_deprivation,12.8,93.5,
Ysgol Gymunedol Croesgoch,"Nursery, Infants & Juniors",Pembrokeshire,Primary,108.0,SA62 5JT,51.9293087351021,-5.161941912737738,True,6,medium_deprivation,21.2,95.7,
Broad Haven CP School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,105.0,SA62 3JT,51.778714922417855,-5.10003532185755,True,6,medium_deprivation,16.7,95.4,
Roch Community School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,126.0,SA62 6JU,51.85113825540955,-5.091042869128423,True,1,high_deprivation,45.5,92.8,
Coastlands CP School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,105.0,SA62 3SZ,51.72159675650728,-5.134108364203394,True,4,medium_deprivation,27.1,91.7,
Ysgol Clydau,Infants & Juniors,Pembrokeshire,Primary,35.0,SA35 0BE,51.966480685411135,-4.571793586690752,False,6,medium_deprivation,17.9,93.2,
Pembroke Dock Community School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,607.0,SA72 6LQ,51.69064516780541,-4.935230964923344,True,4,medium_deprivation,27.3,89.9,
Monkton Priory Community Primary  School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,200.0,SA71 4LS,51.67583135902535,-4.927342994526852,True,7,medium_deprivation,10.4,95.8,
Golden Grove CP School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,261.0,SA71 4DP,51.67230531469889,-4.910364918098697,True,8,low_deprivation,8.3,93.1,
Ysgol Glannau Gwaun,"Nursery, Infants & Juniors",Pembrokeshire,Primary,254.0,SA65 9DB,51.9943913700187,-4.982000313492184,True,6,medium_deprivation,24.2,93.5,
Prendergast Community Primary School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,446.0,SA61 2RB,51.80848072658435,-4.959880362373627,True,8,low_deprivation,9.6,93.2,
Pennar CP,"Nursery, Infants & Juniors",Pembrokeshire,Primary,214.0,SA72 6SL,51.68735368835516,-4.951716219820801,True,7,medium_deprivation,11.6,93.2,
Neyland Community School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,291.0,SA73 1TH,51.71115738536283,-4.950061940615536,True,6,medium_deprivation,21.5,92.2,
Ysgol Hafan Y Mor,"Nursery, Infants & Juniors",Pembrokeshire,Primary,236.0,SA70 8BZ,51.67542684887622,-4.716752842059134,True,4,medium_deprivation,31.3,91.1,
Milford Haven Community Primary School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,524.0,SA73 2LQ,51.71572762635821,-5.030854641014257,True,6,medium_deprivation,22.3,92.5,
Waldo Williams Primary School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,228.0,SA61 1BS,51.7957051286778,-4.983667515012106,True,8,low_deprivation,16.2,93.9,
Cilgerran Church in Wales VC School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,114.0,SA43 2SB,52.05580631345623,-4.637238021821152,True,5,medium_deprivation,20.0,93.7,
Cosheston VC School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,63.0,SA72 4UN,51.69608975743634,-4.895323166252284,False,8,low_deprivation,6.5,92.8,
Cleddau Reach VC School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,231.0,SA62 4HJ,51.752313131029766,-4.9178531451896905,False,7,medium_deprivation,21.8,93.8,
Manorbier Church in Wales VC School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,25.0,SA70 7SN,51.656310076486015,-4.794355170653779,True,4,medium_deprivation,25.3,93.5,
Spittal Church in Wales VC School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,110.0,SA62 5QR,51.86916179696797,-4.944988816557783,True,7,medium_deprivation,14.8,93.3,
St Florence Church in Wales VC School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,72.0,SA70 8LY,51.676907603426976,-4.7775989231442,True,5,medium_deprivation,28.3,91.6,
Ysgol Ger y Llan,"Nursery, Infants & Juniors",Pembrokeshire,Primary,101.0,SA62 5SL,51.9250258088174,-4.998821565712914,True,7,medium_deprivation,18.0,93.6,
Tenby VC,"Nursery, Infants & Juniors",Pembrokeshire,Primary,236.0,SA70 8BZ,51.67551530768229,-4.715852886990432,True,8,low_deprivation,14.0,96.1,
Penrhyn Church in Wales VC School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,72.0,SA71 5RD,51.663863453545645,-4.954815675723703,False,8,low_deprivation,20.9,94.4,
Gelliswick VC School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,484.0,SA73 3RD,51.71197368767072,-5.055293468424973,True,8,low_deprivation,9.6,93.9,
Holy Name RC School,Infants & Juniors,Pembrokeshire,Primary,126.0,SA65 9DF,51.99659332037992,-4.983524610568006,True,6,medium_deprivation,23.1,93.9,
Mary Immaculate Catholic School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,213.0,SA61 1PH,51.79497310355953,-4.977425712818172,True,8,low_deprivation,12.4,93.2,
St Francis Catholic School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,141.0,SA73 2EE,51.71828277701892,-5.031170429798851,True,6,medium_deprivation,20.5,94.1,
St Aidans Church in Wales VA School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,75.0,SA62 4PS,51.82683459689223,-4.873164681028882,True,5,medium_deprivation,29.1,93.1,
St Teilos RC School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,85.0,SA70 7LJ,51.67423184770119,-4.704631862701548,True,8,low_deprivation,14.2,94.2,
St Marks Church in Wales VA School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,114.0,SA61 1JX,51.78931696516084,-4.969569519705879,True,2,high_deprivation,36.0,89.5,
St Oswalds Church in Wales VA School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,135.0,SA68 0SG,51.72115722589415,-4.774128657201195,True,6,medium_deprivation,23.7,92.1,
Ysgol Bro Gwaun,Secondary (ages 11-16),Pembrokeshire,Secondary,574.0,SA65 9DT,51.99641200445792,-4.988189424101237,True,7,medium_deprivation,12.8,94.6,64.0
Ysgol Greenhill School,Secondary (ages 11-19),Pembrokeshire,Secondary,877.0,SA70 8BN,51.673105417539226,-4.713301412928051,True,9,low_deprivation,4.4,96.9,68.0
Ysgol Harri Tudur / Henry Tudor School,Secondary (ages 11-19),Pembrokeshire,Secondary,1152.0,SA71 4RL,51.68535711090892,-4.923173184098598,True,1,high_deprivation,29.5,89.1,45.3
Milford Haven School,Secondary (ages 11-16),Pembrokeshire,Secondary,1045.0,SA73 1AE,51.724200739204015,-5.023152529882918,True,5,medium_deprivation,12.8,93.2,54.5
Haverfordwest High VC School,Secondary (ages 11-19),Pembrokeshire,Secondary,1699.0,SA61 1EQ,51.79751518934713,-4.981451728234898,True,1,high_deprivation,41.9,87.2,52.1
Ysgol Caer Elen,Middle (ages 3-16),Pembrokeshire,Middle,907.0,SA62 4BN,51.81882917732453,-4.959380507920083,True,5,medium_deprivation,18.6,91.8,
Ysgol Bro Preseli,Middle (ages 3-19),Pembrokeshire,Middle,932.0,SA41 3QH,51.97007035112739,-4.646357265803622,True,5,medium_deprivation,22.1,92.5,
Ysgol Penrhyn Dewi,Middle (ages 3-16),Pembrokeshire,Middle,606.0,SA62 6QH,51.87594059327622,-5.199812949863019,True,7,medium_deprivation,14.7,92.7,
CEFNEITHIN,"Nursery, Infants & Juniors",Carmarthenshire,Primary,105.0,SA14 7DE,51.8043775722617,-4.097597872613949,True,8,low_deprivation,13.4,93.4,
Ysgol Gynradd Gymraeg Drefach,"Nursery, Infants & Juniors",Carmarthenshire,Primary,45.0,SA14 7AN,51.799170289479285,-4.133107507196897,True,7,medium_deprivation,19.1,93.1,
Ysgol Gymraeg Llechyfedach,"Nursery, Infants & Juniors",Carmarthenshire,Primary,101.0,SA14 6DT,51.787430364275295,-4.107454146989364,True,3,high_deprivation,33.6,91.6,
Y TYMBL,"Nursery, Infants & Juniors",Carmarthenshire,Primary,112.0,SA14 6HR,51.787971902855375,-4.120340911628471,True,4,medium_deprivation,24.3,91.7,
GORSLAS,"Nursery, Infants & Juniors",Carmarthenshire,Primary,206.0,SA14 6RS,51.80303199376554,-4.075633154358607,True,6,medium_deprivation,18.7,90.3,
Ysgol Gynradd Gymraeg Cross Hands,"Nursery, Infants & Juniors",Carmarthenshire,Primary,127.0,SA14 6SU,51.79720308199328,-4.090956002641968,True,4,medium_deprivation,27.7,89.2,
LLANGAIN,"Nursery, Infants & Juniors",Carmarthenshire,Primary,53.0,SA33 5AE,51.81656908527487,-4.348292647086103,True,6,medium_deprivation,18.4,92.5,
PENIEL,"Nursery, Infants & Juniors",Carmarthenshire,Primary,112.0,SA32 7AB,51.89400789611405,-4.272459237130721,True,7,medium_deprivation,22.2,94.5,
BANCFFOSFELEN,"Nursery, Infants & Juniors",Carmarthenshire,Primary,54.0,SA15 5DR,51.78774258008399,-4.193584343169571,True,7,medium_deprivation,17.8,90.3,
GWYNFRYN,Infants & Juniors,Carmarthenshire,Primary,56.0,SA15 5SN,51.76365311922424,-4.224820184040304,True,8,low_deprivation,15.1,93.9,
CARWAY,"Nursery, Infants & Juniors",Carmarthenshire,Primary,59.0,SA17 4HE,51.73676802622512,-4.2315383182166935,True,4,medium_deprivation,29.3,91.2,
PONTIETS,Infants & Juniors,Carmarthenshire,Primary,24.0,SA15 5UB,51.751997425720354,-4.212743937753447,True,6,medium_deprivation,24.1,95.1,
PONTHENRI,Infants & Juniors,Carmarthenshire,Primary,64.0,SA15 5NS,51.76039800124796,-4.203575988449695,True,5,medium_deprivation,23.7,92.1,
BANCYFELIN,"Nursery, Infants & Juniors",Carmarthenshire,Primary,65.0,SA33 5ND,51.83707040336777,-4.43242278342239,True,5,medium_deprivation,17.8,93.1,
MEIDRIM,Infants & Juniors,Carmarthenshire,Primary,31.0,SA33 5QN,51.85995718527942,-4.478867073140519,True,5,medium_deprivation,24.6,92.8,
SARON,Infants & Juniors,Carmarthenshire,Primary,220.0,SA18 3LH,51.78772362704248,-4.036244581929342,True,7,medium_deprivation,13.2,91.2,
BETWS,"Nursery, Infants & Juniors",Carmarthenshire,Primary,83.0,SA18 2HE,51.78713018960938,-3.984730034958992,True,1,high_deprivation,35.3,90.9,
TY-CROES,"Nursery, Infants & Juniors",Carmarthenshire,Primary,199.0,SA18 3QD,51.77633518516703,-4.022424273510682,True,4,medium_deprivation,28.9,92.2,
PARCYRHUN,"Nursery, Infants & Juniors",Carmarthenshire,Primary,199.0,SA18 3HB,51.788113423198354,-3.9951695643325,True,2,high_deprivation,38.8,91.2,
BLAENAU,Infants & Juniors,Carmarthenshire,Primary,39.0,SA18 3BQ,51.80498988732107,-4.023170269404625,True,7,medium_deprivation,15.9,99.0,
LLANEDI,Infants & Juniors,Carmarthenshire,Primary,21.0,SA4 0FB,51.74856545797464,-4.051026899495754,True,1,high_deprivation,38.6,87.2,
FFAIRFACH,"Nursery, Infants & Juniors",Carmarthenshire,Primary,69.0,SA19 6SY,51.87531195527925,-3.9919388678608954,True,7,medium_deprivation,22.6,96.2,
TALLEY,"Nursery, Infants & Juniors",Carmarthenshire,Primary,59.0,SA19 7YH,51.97385959287316,-3.981502766098127,True,6,medium_deprivation,20.4,92.9,
CWRT HENRI,"Nursery, Infants & Juniors",Carmarthenshire,Primary,35.0,SA32 8RX,51.88698542593354,-4.099888268652814,True,8,low_deprivation,22.6,95.0,
LLANGADOG,"Nursery, Infants & Juniors",Carmarthenshire,Primary,103.0,SA19 9HP,51.9385670365272,-3.878485951560173,True,7,medium_deprivation,18.1,93.9,
RHYS PRICHARD,"Nursery, Infants & Juniors",Carmarthenshire,Primary,212.0,SA20 0HY,51.9977856426974,-3.799195239840959,True,4,medium_deprivation,19.6,91.4,
LLYS HYWEL,Infants & Juniors,Carmarthenshire,Primary,135.0,SA34 0QB,51.81944368506109,-4.61059798363589,True,8,low_deprivation,15.2,93.8,
BRYNSARON,Infants & Juniors,Carmarthenshire,Primary,51.0,SA44 5EB,52.00370820086609,-4.362553046786342,False,9,low_deprivation,10.1,95.3,
LLANPUMSAINT,Infants & Juniors,Carmarthenshire,Primary,33.0,SA33 6BY,51.93733932863808,-4.301028458000364,True,9,low_deprivation,13.8,93.3,
MYNYDDYGARREG,Infants & Juniors,Carmarthenshire,Primary,28.0,SA17 4RL,51.74868470824393,-4.27738552126465,True,7,medium_deprivation,18.5,94.9,
JOHNSTOWN,"Nursery, Infants & Juniors",Carmarthenshire,Primary,443.0,SA31 3HS,51.85105908734044,-4.327798980008607,True,5,medium_deprivation,22.4,92.0,
Y DDERWEN,"Nursery, Infants & Juniors",Carmarthenshire,Primary,358.0,SA31 1TG,51.86097665668307,-4.313743569106986,True,6,medium_deprivation,14.5,91.8,
LLANMILOE,Infants & Juniors,Carmarthenshire,Primary,59.0,SA33 4TU,51.75283814622383,-4.525537538368259,True,10,low_deprivation,4.2,95.3,
BRYN,"Nursery, Infants & Juniors",Carmarthenshire,Primary,222.0,SA14 9TT,51.68522500377488,-4.110346019364767,True,8,low_deprivation,8.8,96.2,
BYNEA,"Nursery, Infants & Juniors",Carmarthenshire,Primary,202.0,SA14 9LT,51.67531375434107,-4.1028220459831655,True,4,medium_deprivation,24.3,91.2,
DAFEN,"Nursery, Infants & Juniors",Carmarthenshire,Primary,102.0,SA14 8LL,51.690284347533336,-4.137300603329915,True,9,low_deprivation,11.0,95.7,
PUM HEOL,Infants & Juniors,Carmarthenshire,Primary,77.0,SA15 5EZ,51.72823260741215,-4.189752382622426,True,3,high_deprivation,36.9,90.3,
HENDY,"Nursery, Infants & Juniors",Carmarthenshire,Primary,187.0,SA4 0XD,51.7143625913048,-4.050260286721999,True,4,medium_deprivation,28.2,92.9,
FFWRNES,Infants & Juniors,Carmarthenshire,Primary,468.0,SA15 4DD,51.68942124489136,-4.175822426647756,True,5,medium_deprivation,18.2,93.5,
OLD ROAD,"Nursery, Infants & Juniors",Carmarthenshire,Primary,116.0,SA15 3HW,51.68704063502364,-4.162205982069706,True,3,high_deprivation,32.0,93.6,
LLANSTEFFAN,"Nursery, Infants & Juniors",Carmarthenshire,Primary,8.0,SA33 5LN,51.771076630468805,-4.389226595661306,True,4,medium_deprivation,31.4,91.7,
LLANNON,"Nursery, Infants & Juniors",Carmarthenshire,Primary,91.0,SA14 6AE,51.75864056390743,-4.113734945389493,True,4,medium_deprivation,24.2,92.8,
BRYNSIERFEL,"Nursery, Infants & Juniors",Carmarthenshire,Primary,206.0,SA14 9HD,51.681905049769625,-4.117846171601564,True,3,high_deprivation,29.7,91.4,
BRYNAMAN,"Nursery, Infants & Juniors",Carmarthenshire,Primary,269.0,SA18 1AH,51.81417270616341,-3.861439465261841,True,4,medium_deprivation,26.7,93.6,
MYRDDIN COMMUNITY PRIMARY SCHOOL,"Nursery, Infants & Juniors",Carmarthenshire,Primary,102.0,SA31 1TE,51.86170006165232,-4.313083541757893,True,1,high_deprivation,34.3,89.0,
LLANGUNNOR,"Nursery, Infants & Juniors",Carmarthenshire,Primary,318.0,SA31 2NN,51.85023016685277,-4.3013869603818105,True,3,high_deprivation,32.8,92.2,
TRIMSARAN,"Nursery, Infants & Juniors",Carmarthenshire,Primary,194.0,SA17 4BE,51.717871753051135,-4.241148988466475,True,5,medium_deprivation,22.5,92.3,
SWISS VALLEY,"Nursery, Infants & Juniors",Carmarthenshire,Primary,244.0,SA14 8DS,51.70586434591566,-4.137036416447748,True,5,medium_deprivation,24.7,92.5,
PARC Y TYWYN,"Nursery, Infants & Juniors",Carmarthenshire,Primary,267.0,SA16 0AL,51.6818479324657,-4.240119648037344,True,7,medium_deprivation,12.3,94.0,
PEMBREY,"Nursery, Infants & Juniors",Carmarthenshire,Primary,210.0,SA16 0TP,51.68511278870632,-4.272982153151028,True,3,high_deprivation,28.5,91.6,
BECA,Infants & Juniors,Carmarthenshire,Primary,46.0,SA66 7UX,51.89595784447824,-4.709561993409462,True,7,medium_deprivation,18.7,93.8,
LLANDYBIE,"Nursery, Infants & Juniors",Carmarthenshire,Primary,201.0,SA18 3JB,51.82060372299327,-4.01040436757246,True,6,medium_deprivation,17.9,93.5,
